Date,coke,pepsi
5/01/2011,56.70000076,66.58999634
6/01/2011,56.06000137,66.83999634
7/01/2011,56,66.38999939
10/01/2011,55.77999878,66.05000305
11/01/2011,55.83000183,66.33000183
12/01/2011,56.06999969,66.73000336
13/01/2011,56.02000046,66.91000366
14/01/2011,56.04000092,66.77999878
18/01/2011,56.11999893,66.56999969
19/01/2011,54.50999832,65.90000153
20/01/2011,54.72999954,65.90000153
21/01/2011,54.36000061,65.87000275
24/01/2011,55.77000046,66.18000031
25/01/2011,54.72000122,65.76999664
26/01/2011,55.61000061,65.86000061
27/01/2011,55,65.55999756
28/01/2011,53.40999985,64.40000153
31/01/2011,54.02000046,64.30999756
1/02/2011,55.33000183,65.05000305
2/02/2011,54.97000122,64.65000153
3/02/2011,53.83000183,64.18000031
4/02/2011,53.15999985,63.84000015
7/02/2011,53.97000122,63.68000031
8/02/2011,54.00999832,64.16999817
9/02/2011,53.95000076,64.41999817
10/02/2011,54.81000137,63.36000061
11/02/2011,55.22000122,63.86999893
14/02/2011,54.70000076,63.34000015
15/02/2011,54.74000168,64.34999847
16/02/2011,54.68000031,63.95999908
17/02/2011,55.16999817,64.69999695
18/02/2011,55.13000107,63.40999985
22/02/2011,55.02000046,63.15000153
23/02/2011,55.04000092,62.93000031
24/02/2011,55.29000092,63.02999878
25/02/2011,55.68000031,63.59999847
28/02/2011,57.70000076,63.41999817
1/03/2011,57.31000137,63.20999908
2/03/2011,57.56000137,62.93999863
3/03/2011,58.36000061,63.75
4/03/2011,59.09000015,63.40000153
7/03/2011,58.65999985,63.47000122
8/03/2011,59.45999908,63.79000092
9/03/2011,59.38999939,64.65000153
10/03/2011,59.25999832,64.43000031
11/03/2011,59.04999924,64.65000153
14/03/2011,59.25,64.13999939
15/03/2011,59.09999847,63.00999832
16/03/2011,59.29999924,62.31000137
17/03/2011,60.02000046,63.08000183
18/03/2011,61.04000092,63.24000168
21/03/2011,62.65000153,64.09999847
22/03/2011,63.90999985,63.93999863
23/03/2011,65.26000214,64.19999695
24/03/2011,65.75,64.19999695
25/03/2011,65.51999664,63.97999954
28/03/2011,65.16000366,64.33999634
29/03/2011,65.47000122,64.16000366
30/03/2011,65.76000214,65.05000305
31/03/2011,66.83999634,64.41000366
1/04/2011,66.79000092,65.22000122
4/04/2011,68.61000061,65.08999634
5/04/2011,71.93000031,65.58000183
6/04/2011,73.65000153,65.75
7/04/2011,74.15000153,65.91999817
8/04/2011,75.69999695,65.73000336
11/04/2011,75.23000336,66.04000092
12/04/2011,75.52999878,66.56999969
13/04/2011,72.16999817,66.44999695
14/04/2011,71.5,66.69999695
15/04/2011,72.19999695,67.11000061
18/04/2011,71.38999939,67.15000153
19/04/2011,72.30999756,66.80999756
20/04/2011,71.62000275,67.33000183
21/04/2011,70.73000336,67.41000366
25/04/2011,71.62000275,67.02999878
26/04/2011,71.36000061,67.70999908
27/04/2011,70.76000214,67.93000031
28/04/2011,70.52999878,69.72000122
29/04/2011,70.44999695,68.88999939
2/05/2011,69.68000031,69.30999756
3/05/2011,68.52999878,69.58999634
4/05/2011,67.48000336,69.83000183
5/05/2011,66.73999786,68.83000183
6/05/2011,66.33000183,69.26999664
9/05/2011,68.83999634,69.81999969
10/05/2011,69.86000061,70.02999878
11/05/2011,68.81999969,70.19999695
12/05/2011,69.15000153,70.95999908
13/05/2011,68.73000336,70.55999756
16/05/2011,68.25,70.72000122
17/05/2011,68.61000061,71.11000061
18/05/2011,68.73000336,71.26999664
19/05/2011,68.83999634,71.77999878
20/05/2011,68.87999725,71.30000305
23/05/2011,68.69999695,71.04000092
24/05/2011,68.44000244,70.98000336
25/05/2011,68.69999695,70.44999695
26/05/2011,68.59999847,70.41999817
27/05/2011,68.98999786,70.40000153
31/05/2011,67.48999786,71.12000275
1/06/2011,65.02999878,70.29000092
2/06/2011,68.80000305,69.51000214
3/06/2011,67.69000244,68.97000122
6/06/2011,67.87999725,68.88999939
7/06/2011,68.55000305,68.93000031
8/06/2011,67.48000336,68.83999634
9/06/2011,67.69000244,69.51000214
10/06/2011,67.23999786,68.69000244
13/06/2011,66.37999725,69.05999756
14/06/2011,68.05000305,69.56999969
15/06/2011,66.61000061,68.48000336
16/06/2011,68.76999664,68.88999939
17/06/2011,68.45999908,68.72000122
20/06/2011,68.87999725,68.98000336
21/06/2011,69.86000061,68.93000031
22/06/2011,69.65000153,68.77999878
23/06/2011,68.29000092,67.98000336
24/06/2011,67.83999634,68.44999695
27/06/2011,67.40000153,69.05000305
28/06/2011,67.55000305,69.62000275
29/06/2011,67.58000183,69.95999908
30/06/2011,67.66000366,70.43000031
1/07/2011,67.33000183,70.19000244
5/07/2011,67.66999817,69.76999664
6/07/2011,69.02999878,70.16999817
7/07/2011,69.55999756,70.51999664
8/07/2011,68.48000336,69.93000031
11/07/2011,67.76999664,69.30000305
12/07/2011,67.26999664,69.01000214
13/07/2011,67.40000153,68.88999939
14/07/2011,65.77999878,68.59999847
15/07/2011,65.5,68.52999878
18/07/2011,64.12999725,68
19/07/2011,64.34999847,68.54000092
20/07/2011,63.79000092,68.48999786
21/07/2011,65.05999756,66.16999817
22/07/2011,64.81999969,65.76000214
25/07/2011,64.05000305,64.37000275
26/07/2011,63.58000183,64.06999969
27/07/2011,63.04999924,63.86000061
28/07/2011,64.38999939,63.88999939
29/07/2011,64.51999664,64.04000092
1/08/2011,64.95999908,63.86000061
2/08/2011,63.20000076,63.18000031
3/08/2011,66.36000061,64.48000336
4/08/2011,63.70000076,63.34999847
5/08/2011,64.55000305,64.66999817
8/08/2011,60.15000153,62.97000122
9/08/2011,64.36000061,63.09000015
10/08/2011,61.47999954,60.31999969
11/08/2011,61.52000046,62.86999893
12/08/2011,60.81999969,63.18000031
15/08/2011,60.84000015,63.56999969
16/08/2011,59.88000107,63.75999832
17/08/2011,60.52999878,64.62000275
18/08/2011,59.34000015,63.09000015
19/08/2011,58.13999939,62.06999969
22/08/2011,58.16999817,61.91999817
23/08/2011,59.15999985,63.47999954
24/08/2011,59.15999985,63.70000076
25/08/2011,58.25,63.02000046
26/08/2011,59.22999954,63.15999985
29/08/2011,57.09000015,64.16000366
30/08/2011,56.45000076,64.51999664
31/08/2011,56,64.43000031
1/09/2011,56.43000031,64.15000153
2/09/2011,55.00999832,63.29999924
6/09/2011,54.54000092,62.45000076
7/09/2011,55.27999878,61.61999893
8/09/2011,55.27000046,61.34000015
9/09/2011,55.34999847,59.99000168
12/09/2011,55.45999908,60.13999939
13/09/2011,54.88000107,60.54000092
14/09/2011,55.63000107,61.58000183
15/09/2011,56.11999893,63.22000122
16/09/2011,55.47999954,62.04999924
19/09/2011,55.04000092,60.56000137
20/09/2011,54.77000046,60.38999939
21/09/2011,54.22000122,60.79000092
22/09/2011,55.88000107,60.91999817
23/09/2011,55.59999847,60.34000015
26/09/2011,56.34000015,61.88999939
27/09/2011,55.56999969,62.43000031
28/09/2011,55.20000076,61.97000122
29/09/2011,55.79999924,62.58000183
30/09/2011,55.45999908,61.90000153
3/10/2011,52.08000183,60.29000092
4/10/2011,52.45999908,60.45000076
5/10/2011,52.47999954,60.29000092
6/10/2011,53.27999878,60.56999969
7/10/2011,52.16999817,61.02000046
10/10/2011,53.86999893,61.86999893
11/10/2011,54.29000092,60.95000076
12/10/2011,56.58000183,62.70000076
13/10/2011,55.90000153,62.36000061
14/10/2011,57.34999847,62.24000168
17/10/2011,55.18999863,61.88999939
18/10/2011,57.09000015,62.40999985
19/10/2011,56.04999924,62.11000061
20/10/2011,55.63999939,62.11999893
21/10/2011,56.86999893,62.27999878
24/10/2011,57.79999924,62.09999847
25/10/2011,55.52000046,61.81999969
26/10/2011,56.29000092,62.00999832
27/10/2011,58.45000076,62.88000107
28/10/2011,56.61999893,63.20000076
31/10/2011,56.11999893,62.95000076
1/11/2011,55.09000015,62.22999954
2/11/2011,56.40000153,62.40999985
3/11/2011,57.59999847,62.79999924
4/11/2011,57.27000046,61.99000168
7/11/2011,56.20000076,62.5
8/11/2011,57.5,63.65999985
9/11/2011,55,62.27999878
10/11/2011,54.25999832,62.95999908
11/11/2011,54.5,63.27999878
14/11/2011,54.27999878,62.79999924
15/11/2011,55.09000015,64.5
16/11/2011,54.36999893,65.08999634
17/11/2011,54.81000137,64.08999634
18/11/2011,55.58000183,63.88999939
21/11/2011,54.50999832,63.15000153
22/11/2011,53.74000168,63.18000031
23/11/2011,51.77999878,62.40000153
25/11/2011,51.58000183,62.49000168
28/11/2011,53.99000168,62.99000168
29/11/2011,54.00999832,63.65999985
30/11/2011,56,64
1/12/2011,53.72000122,64.08999634
2/12/2011,54.79000092,64.27999878
5/12/2011,53.52000046,64.40000153
6/12/2011,55.56999969,64.65000153
7/12/2011,54.65999985,64.91000366
8/12/2011,53.22999954,64.33000183
9/12/2011,55.04000092,65.19000244
12/12/2011,54.47999954,64.66000366
13/12/2011,53.72000122,64.27999878
14/12/2011,54,63.97999954
15/12/2011,54.15999985,64.84999847
16/12/2011,54.11000061,64.70999908
19/12/2011,54.02999878,64.37000275
20/12/2011,55.15000153,65.52999878
21/12/2011,55.74000168,66.04000092
22/12/2011,56.65000153,66.04000092
23/12/2011,56.84999847,66.56999969
27/12/2011,56.74000168,66.37999725
28/12/2011,55.75999832,65.91000366
29/12/2011,56.84000015,66.54000092
30/12/2011,58.54999924,66.34999847
3/01/2012,58.59999847,66.40000153
4/01/2012,57.66999817,66.73999786
5/01/2012,57.77999878,66.22000122
6/01/2012,56.72999954,65.38999939
9/01/2012,57.13999939,65.73000336
10/01/2012,57.65000153,65.66000366
11/01/2012,57.29999924,65.01000214
12/01/2012,58.15999985,64.62000275
13/01/2012,58,64.40000153
17/01/2012,58.31999969,64.65000153
18/01/2012,58.45999908,64.84999847
19/01/2012,58.52000046,65.91000366
20/01/2012,59,66.27999878
23/01/2012,59.29000092,66.09999847
24/01/2012,60.22999954,66.19999695
25/01/2012,60.09999847,66.69999695
26/01/2012,60.31999969,66.51999664
27/01/2012,61.38000107,65.80999756
30/01/2012,60.11999893,65.41000366
31/01/2012,61,65.66999817
1/02/2012,61.77000046,66.37999725
2/02/2012,61.90000153,66.40000153
3/02/2012,63.47999954,66.66000366
6/02/2012,63.09000015,66.51999664
7/02/2012,63.24000168,66.76000214
8/02/2012,64.26000214,66.73999786
9/02/2012,64.26000214,64.26999664
10/02/2012,63.18999863,63.95000076
13/02/2012,64.02999878,63.68999863
14/02/2012,64.05999756,63.52000046
15/02/2012,63.02999878,63.06999969
16/02/2012,64.29000092,62.72999954
17/02/2012,64.79000092,62.68000031
21/02/2012,64.23999786,63.13999939
22/02/2012,64.19999695,63.09999847
23/02/2012,64.73999786,63.13000107
24/02/2012,64.72000122,63.31000137
27/02/2012,64.88999939,63.31999969
28/02/2012,64.70999908,63.31999969
29/02/2012,64.44000244,62.93999863
1/03/2012,64.5,62.54999924
2/03/2012,64.26000214,62.52000046
5/03/2012,64.33999634,62.79000092
6/03/2012,63.68000031,62.27999878
7/03/2012,64.23999786,62.61999893
8/03/2012,64,62.95000076
9/03/2012,63.75999832,63.15000153
12/03/2012,63.68000031,63.93999863
13/03/2012,64.77999878,64.33999634
14/03/2012,63.25,64.05999756
15/03/2012,62.91999817,64.16999817
16/03/2012,63.04000092,64.47000122
19/03/2012,62.45000076,64.73000336
20/03/2012,62.38000107,65.27999878
21/03/2012,61.61000061,65.36000061
22/03/2012,61.59999847,65.38999939
23/03/2012,62,65.30000305
26/03/2012,62.63999939,65.77999878
27/03/2012,62.68000031,66.01000214
28/03/2012,62.40999985,65.93000031
29/03/2012,62.90000153,66.01999664
30/03/2012,62.74000168,66.34999847
2/04/2012,63.29999924,66.73999786
3/04/2012,62.70999908,66.55999756
4/04/2012,62.50999832,66.33999634
5/04/2012,62.86999893,66.15000153
9/04/2012,62.45999908,65.34999847
10/04/2012,61.06000137,64.84999847
11/04/2012,62.54000092,65.15000153
12/04/2012,63.27999878,65.37999725
13/04/2012,62.31000137,65.05999756
16/04/2012,62.56999969,65.98999786
17/04/2012,63.16999817,66.40000153
18/04/2012,62.40000153,66.20999908
19/04/2012,61.75,66.15000153
20/04/2012,62.41999817,66.62999725
23/04/2012,61.15000153,66.18000031
24/04/2012,61.75999832,66.51000214
25/04/2012,62.27999878,66.66999817
26/04/2012,63.56000137,66.37000275
27/04/2012,64.48999786,66.09999847
30/04/2012,64.15000153,66
1/05/2012,62.90999985,66.48999786
2/05/2012,62.50999832,66.83000183
3/05/2012,62.15999985,66.91000366
4/05/2012,62.47999954,65.90000153
7/05/2012,63.31000137,66.62000275
8/05/2012,63.93999863,66.51999664
9/05/2012,62.5,65.94000244
10/05/2012,62.65999985,66.79000092
11/05/2012,62.25,66.80000305
14/05/2012,61.81000137,67.15000153
15/05/2012,61.86000061,67.84999847
16/05/2012,62.34999847,68.75
17/05/2012,62,68.76999664
18/05/2012,60.47000122,68.12000275
21/05/2012,60.95999908,67.98000336
22/05/2012,60.65999985,68.08000183
23/05/2012,60.79999924,68
24/05/2012,60.97000122,68.80999756
25/05/2012,60.75,68.63999939
29/05/2012,61.31000137,69.33000183
30/05/2012,61.04999924,68.22000122
31/05/2012,61.27000046,67.84999847
1/06/2012,60.49000168,67.51000214
4/06/2012,61.25,67.48000336
5/06/2012,61.06999969,67
6/06/2012,62.33000183,67.48999786
7/06/2012,61.63000107,67.68000031
8/06/2012,61.77000046,68.30999756
11/06/2012,61.02999878,68.05000305
12/06/2012,61.47999954,68.40000153
13/06/2012,60.74000168,68.55000305
14/06/2012,61.97000122,69.26999664
15/06/2012,62.13999939,69.48000336
18/06/2012,61.63000107,69.59999847
19/06/2012,63.22000122,69.30999756
20/06/2012,63.66999817,68.91000366
21/06/2012,62.43000031,68.5
22/06/2012,63.38999939,68.69999695
25/06/2012,63.66999817,68.61000061
26/06/2012,63.59999847,68.94000244
27/06/2012,63.77000046,69.75
28/06/2012,63.97999954,69.59999847
29/06/2012,64.27999878,70.66000366
2/07/2012,64.98999786,70.76000214
3/07/2012,65.04000092,70.76000214
5/07/2012,64.98999786,70.16999817
6/07/2012,64.76000214,70.22000122
9/07/2012,65.05999756,69.98999786
10/07/2012,64.26999664,69.87000275
11/07/2012,66.05999756,70.12999725
12/07/2012,65.80999756,69.84999847
13/07/2012,66.47000122,70.41000366
16/07/2012,65.75,70.34999847
17/07/2012,66.68000031,70.33000183
18/07/2012,66.91999817,70.37999725
19/07/2012,66.98999786,70.41999817
20/07/2012,65.83999634,69.95999908
23/07/2012,66.68000031,69.33999634
24/07/2012,65.70999908,68.79000092
25/07/2012,66.05999756,70.30000305
26/07/2012,66,71.22000122
27/07/2012,67.04000092,72.26000214
30/07/2012,67.15000153,72.75
31/07/2012,67.16999817,72.73000336
1/08/2012,65.98000336,72.40000153
2/08/2012,65.30999756,71.80000305
3/08/2012,67.55000305,72.87000275
6/08/2012,67.86000061,72.48000336
7/08/2012,68.52999878,72.29000092
8/08/2012,67.16000366,72.56999969
9/08/2012,66.48999786,72.13999939
10/08/2012,66.27999878,72.12999725
13/08/2012,65.93000031,71.98999786
14/08/2012,66.01999664,72.23999786
15/08/2012,66.06999969,72.62000275
16/08/2012,66.76000214,73.58000183
17/08/2012,67.44000244,73.38999939
20/08/2012,67.59999847,73.33000183
21/08/2012,66.05999756,73.01000214
22/08/2012,66.26000214,72.88999939
23/08/2012,66.26000214,72.66000366
24/08/2012,66.87999725,73.05999756
27/08/2012,67.84999847,73.16999817
28/08/2012,68.41000366,73.12000275
29/08/2012,68.33000183,72.77999878
30/08/2012,67.88999939,72.18000031
31/08/2012,68.63999939,72.43000031
4/09/2012,68.09999847,72.48000336
5/09/2012,68.73999786,71.54000092
6/09/2012,68.73000336,72.15000153
7/09/2012,68.54000092,72.09999847
10/09/2012,68.12000275,71.83999634
11/09/2012,68.09999847,71.58000183
12/09/2012,67.33000183,70.05999756
13/09/2012,68.16000366,70.87999725
14/09/2012,68.31999969,70.45999908
17/09/2012,67.95999908,70.38999939
18/09/2012,67.41000366,70.73000336
19/09/2012,66.80000305,70.84999847
20/09/2012,66.66999817,71.23999786
21/09/2012,67,70.55000305
24/09/2012,66.76999664,70.69999695
25/09/2012,66.26999664,70.34999847
26/09/2012,67.80000305,70.41999817
27/09/2012,68.58000183,70.63999939
28/09/2012,68.09999847,70.76999664
1/10/2012,69.01000214,70.65000153
2/10/2012,69,70.62000275
3/10/2012,68.65000153,70.69999695
4/10/2012,69.08000183,70.87000275
5/10/2012,69.44999695,71.09999847
8/10/2012,69.44999695,71.19000244
9/10/2012,68.06999969,71.11000061
10/10/2012,68.66000366,70.29000092
11/10/2012,69.26999664,69.81999969
12/10/2012,69.01000214,70.05000305
15/10/2012,69.94000244,70.33999634
16/10/2012,70,70.30000305
17/10/2012,69.94000244,70.09999847
18/10/2012,70.26999664,70.76000214
19/10/2012,68.55999756,69.87999725
22/10/2012,68.72000122,69.59999847
23/10/2012,68.01000214,68.51999664
24/10/2012,68.72000122,68.40000153
25/10/2012,68.75,68.88999939
26/10/2012,68.34999847,68.98000336
31/10/2012,68.73999786,69.23999786
1/11/2012,69.63999939,69.44000244
2/11/2012,68.72000122,69.05000305
5/11/2012,68.37999725,69
6/11/2012,69.08999634,69.34999847
7/11/2012,66.54000092,68.98999786
8/11/2012,64.22000122,68.79000092
9/11/2012,63.63000107,68.84999847
12/11/2012,64.08000183,68.61000061
13/11/2012,64.23000336,68.58000183
14/11/2012,63.40000153,68.16999817
15/11/2012,62.36999893,68.19000244
16/11/2012,62.93000031,68.30999756
19/11/2012,64.98000336,68.77999878
20/11/2012,65.19999695,68.91000366
21/11/2012,65.5,69.30999756
23/11/2012,66.59999847,70.19000244
26/11/2012,67.69000244,70
27/11/2012,66.91999817,70.11000061
28/11/2012,67.25,70.34999847
29/11/2012,67.86000061,70.30999756
30/11/2012,68.63999939,70.20999908
3/12/2012,67.80000305,69.87000275
4/12/2012,68.62999725,69.86000061
5/12/2012,68.38999939,69.70999908
6/12/2012,68.30000305,70.01999664
7/12/2012,66.94999695,70.26000214
10/12/2012,66.98999786,70.20999908
11/12/2012,67.47000122,70.41999817
12/12/2012,66.87000275,70.23999786
13/12/2012,67.23000336,70.20999908
14/12/2012,67.12000275,70.16000366
17/12/2012,67.68000031,70.37000275
18/12/2012,67.75,70.52999878
19/12/2012,67.26000214,69.87999725
20/12/2012,68.48999786,70.11000061
21/12/2012,68.34999847,69.62999725
24/12/2012,68.02999878,69.43000031
26/12/2012,65.69999695,68.83999634
27/12/2012,66.45999908,68.66999817
28/12/2012,65.58000183,68.01999664
31/12/2012,66.5,68.43000031
2/01/2013,69.33000183,69.33000183
3/01/2013,68.62000275,69.36000061
4/01/2013,68.69999695,69.45999908
7/01/2013,67.51999664,69.44999695
8/01/2013,66.5,69.66000366
9/01/2013,66.81999969,70.01000214
10/01/2013,66.68000031,70.80999756
11/01/2013,66.45999908,70.87999725
14/01/2013,66.08999634,71.29000092
15/01/2013,66.15000153,71.59999847
16/01/2013,65.98000336,71.48000336
17/01/2013,66.47000122,72.43000031
18/01/2013,65.95999908,72.48000336
22/01/2013,65.59999847,72.19999695
23/01/2013,64.97000122,71.80999756
24/01/2013,64.5,72.23000336
25/01/2013,64.26000214,72.48999786
28/01/2013,65.44999695,72.61000061
29/01/2013,65.41000366,72.94000244
30/01/2013,64.51000214,73.20999908
31/01/2013,64.73000336,72.84999847
1/02/2013,64.98999786,72.66999817
4/02/2013,63.90999985,72.44999695
5/02/2013,64.29000092,73.15000153
6/02/2013,63.99000168,72.76999664
7/02/2013,63.20999908,72.80999756
8/02/2013,63.40999985,72.59999847
11/02/2013,63.04000092,72.36000061
12/02/2013,63.15999985,72.16999817
13/02/2013,63.65000153,71.5
14/02/2013,63.63999939,72.27999878
15/02/2013,64.12999725,73.68000031
19/02/2013,62.84999847,75.5
20/02/2013,62.88999939,75.41999817
21/02/2013,63.04000092,75.36000061
22/02/2013,64.16999817,75.56999969
25/02/2013,63.97000122,75.19000244
26/02/2013,64.29000092,75.62000275
27/02/2013,64.70999908,75.48000336
28/02/2013,65.43000031,75.76999664
1/03/2013,65.33000183,75.93000031
4/03/2013,65.97000122,76.59999847
5/03/2013,64.51999664,76.90000153
6/03/2013,64.18000031,76.80000305
7/03/2013,62.43999863,77.13999939
8/03/2013,62.59999847,77.19999695
11/03/2013,62.5,76.84999847
12/03/2013,62.38000107,76.88999939
13/03/2013,62.93999863,76.94999695
14/03/2013,62.75999832,77.19000244
15/03/2013,62.79999924,77.04000092
18/03/2013,62.72000122,76.68000031
19/03/2013,62.02000046,76.66999817
20/03/2013,62.56000137,76.31999969
21/03/2013,60.79999924,76.15000153
22/03/2013,60.74000168,78.63999939
25/03/2013,60.59000015,77.83000183
26/03/2013,60.5,78.91999817
27/03/2013,60.09000015,78.29000092
28/03/2013,60.31999969,79.11000061
1/04/2013,60.97999954,79.09999847
2/04/2013,61.29000092,79.73999786
3/04/2013,60.61000061,78.95999908
4/04/2013,61.68000031,79.52999878
5/04/2013,61.47999954,78.58999634
8/04/2013,60.54000092,79.5
9/04/2013,60.13999939,79.20999908
10/04/2013,60.50999832,80.05999756
11/04/2013,60.38000107,79.95999908
12/04/2013,60.34999847,79.98999786
15/04/2013,58.00999832,78.91999817
16/04/2013,60.56000137,80
17/04/2013,60.56000137,78.84999847
18/04/2013,60.54999924,81.25
19/04/2013,60.93999863,82.76999664
22/04/2013,60.75999832,83.37999725
23/04/2013,61.02999878,84.09999847
24/04/2013,60.77999878,82.33999634
25/04/2013,61.16999817,82.81999969
26/04/2013,60.93999863,82.51000214
29/04/2013,61.41999817,82.65000153
